feature,rmse,nb_zeros,nunique
e83d8d925,0.802077070576662,4458,2
c2c4491d5,0.802077070576662,4459,1
1583363d5,0.802077070576662,4452,8
4cbb46788,0.802077070576662,4458,2
9ebc2a273,0.802077070576662,4458,2
03ab9c0ea,0.802077070576662,4457,3
217cd3838,0.802077070576662,4459,1
3837a83c8,0.802077070576662,4457,3
dba14a5d4,0.802077070576662,4433,15
9f1d2d4e4,0.802077070576662,4457,3
b638b4fce,0.802077070576662,4446,8
3313dae3c,0.802077070576662,4445,4
093cfe734,0.802077070576662,4452,8
eb4b6b12b,0.802077070576662,4456,4
bd009fcb0,0.802077070576662,4456,4
28fbb187a,0.802077070576662,4457,3
a06067897,0.802077070576662,4459,1
1b41a7ee2,0.802077070576662,4454,6
ded346ef9,0.802077070576662,4455,5
047ebc242,0.802077070576662,4459,1
86640b5ed,0.802077070576662,4456,4
0c8f5b93b,0.802077070576662,4453,7
6f7e5f4ca,0.802077070576662,4445,9
5eddab316,0.802077070576662,4453,7
3c556d78f,0.802077070576662,4458,2
17a7bf25a,0.802077070576662,4459,1
4065efbb6,0.802077070576662,4459,1
36c3157a7,0.802077070576662,4458,2
9a804f83c,0.802077070576662,4457,3
73984d29a,0.802077070576662,4458,2
f944d9d43,0.802077070576662,4459,1
599096d8a,0.802077070576662,4454,5
4c41b50ad,0.802077070576662,4458,2
3b2c972b3,0.802077070576662,4459,1
62b08f1b7,0.802077070576662,4454,6
982210169,0.802077070576662,4444,15
604ac0633,0.802077070576662,4458,2
5aab2f5e0,0.802077070576662,4458,2
949ef0753,0.802077070576662,4456,4
9b6ce40cf,0.802077070576662,4459,1
844666ed9,0.802077070576662,4456,4
464676511,0.802077070576662,4433,17
15dba7177,0.802077070576662,4457,3
af31d98a6,0.802077070576662,4453,7
dea4edd89,0.802077070576662,4458,2
9789dc806,0.802077070576662,4441,16
0943b38f3,0.802077070576662,4455,5
cb162bd89,0.802077070576662,4421,19
e15e1513d,0.802077070576662,4459,1
eb8293932,0.802077070576662,4455,5
d30f53496,0.802077070576662,4454,6
70f29fefd,0.802077070576662,4446,3
3e568d6c3,0.802077070576662,4445,14
b70d43816,0.802077070576662,4456,4
68ad815c8,0.802077070576662,4458,2
c586d79a1,0.802077070576662,4459,1
22c90caf8,0.802077070576662,4454,5
af06d341e,0.802077070576662,4448,11
00ebe887d,0.802077070576662,4458,2
c61dd62d9,0.802077070576662,4444,15
009990be1,0.802077070576662,4455,5
bfe5872ea,0.802077070576662,4438,15
e0907e883,0.802077070576662,4459,1
97b387235,0.802077070576662,4458,2
969d32625,0.802077070576662,4458,2
fc10bdf18,0.802077070576662,4459,1
a0a622723,0.802077070576662,4458,2
9ecfbd198,0.802077070576662,4438,22
f3e544d66,0.802077070576662,4442,17
232356685,0.802077070576662,4456,3
68afb64c3,0.802077070576662,4454,6
97428b646,0.802077070576662,4459,1
978975efd,0.802077070576662,4456,4
2276569b3,0.802077070576662,4457,3
052f67cfa,0.802077070576662,4422,11
1c779c188,0.802077070576662,4458,2
a4346e2e2,0.802077070576662,4459,1
a05794fa5,0.802077070576662,4454,6
b062e1a6f,0.802077070576662,4444,13
cde9c35e8,0.802077070576662,4458,2
2e5ccb523,0.802077070576662,4443,6
26e4ae773,0.802077070576662,4449,10
5102f1ca2,0.802077070576662,4454,6
a8b66bc96,0.802077070576662,4458,2
f7d9dadeb,0.802077070576662,4453,7
925f0ae9c,0.802077070576662,4456,4
7a34c9e13,0.802077070576662,4452,6
7ee833549,0.802077070576662,4385,38
949825372,0.802077070576662,4458,2
cbf39d314,0.802077070576662,4458,2
cc7fb2857,0.802077070576662,4458,2
1af366d4f,0.802077070576662,4459,1
1b41fe545,0.802077070576662,4443,5
5dd6254bb,0.802077070576662,4432,23
af4035fa0,0.802077070576662,4442,3
8c2e787b0,0.802077070576662,4458,2
5cab25704,0.802077070576662,4447,5
9ddd6d137,0.802077070576662,4446,14
32138f717,0.802077070576662,4430,13
256640de9,0.802077070576662,4456,4
cb42584d1,0.802077070576662,4448,9
b5ad8afe0,0.802077070576662,4457,3
96eb14eaf,0.802077070576662,4459,1
9685f5e16,0.802077070576662,4356,55
6dcac05e7,0.802077070576662,4458,2
f3ee6ba3c,0.802077070576662,4376,48
dcf8a669f,0.802077070576662,4424,22
bc694fc8f,0.802077070576662,4459,1
b74ef4294,0.802077070576662,4430,13
c7f70a49b,0.802077070576662,4459,1
4d31993e8,0.802077070576662,4448,10
f66618ee4,0.802077070576662,4456,4
7630a0fd2,0.802077070576662,4451,8
98e309617,0.802077070576662,4455,5
08565b519,0.802077070576662,4426,29
f13fa756f,0.802077070576662,4458,2
49131c9e6,0.802077070576662,4458,2
44dad5d70,0.802077070576662,4453,5
d8aa77bcc,0.802077070576662,4400,35
dcda0db2c,0.802077070576662,4458,2
e9303f524,0.802077070576662,4454,5
548c02798,0.802077070576662,4457,3
38a5a3497,0.802077070576662,4454,6
ba9a5776d,0.802077070576662,4455,5
0b346adbd,0.802077070576662,4459,1
cb2cb460c,0.802077070576662,4459,1
78a879b5d,0.802077070576662,4446,12
ecd16fc60,0.802077070576662,4459,1
3b21010bb,0.802077070576662,4456,4
2c2d9f267,0.802077070576662,4459,1
c0c2f5403,0.802077070576662,4452,7
e4a0d39b7,0.802077070576662,4459,1
73eeb092f,0.802077070576662,4446,14
b9928ec6a,0.802077070576662,4457,3
d9a8615f3,0.802077070576662,4459,1
b66bf9d44,0.802077070576662,4426,17
a2378b86a,0.802077070576662,4458,2
4647da55a,0.802077070576662,4458,2
739b1f317,0.802077070576662,4416,27
a05f1bb14,0.802077070576662,4434,15
4adae02ea,0.802077070576662,4431,24
a4d1a8409,0.802077070576662,4459,1
96fec9b38,0.802077070576662,4456,4
ee7e4581d,0.802077070576662,4430,26
4efd6d283,0.802077070576662,4459,1
93e98252a,0.802077070576662,4459,1
572f63ba5,0.802077070576662,4423,18
86f843927,0.802077070576662,4459,1
d204300f2,0.802077070576662,4458,2
2ea3f3caf,0.802077070576662,4423,20
40f1d0084,0.802077070576662,4457,3
9535efa4c,0.802077070576662,4458,2
965fa6747,0.802077070576662,4421,35
0d29ab7eb,0.802077070576662,4459,1
504502ce1,0.802077070576662,4459,1
4a6fc719e,0.802077070576662,4458,2
4366865e6,0.802077070576662,4454,6
b0a375b4c,0.802077070576662,4457,3
2e22a32fd,0.802077070576662,4453,7
4db058006,0.802077070576662,4446,7
5a1183b8c,0.802077070576662,4456,4
fed5f4046,0.802077070576662,4444,13
d5fa5ffba,0.802077070576662,4441,18
8e26b560e,0.802077070576662,4459,1
2b6cef19e,0.802077070576662,4459,1
3429412c2,0.802077070576662,4454,6
3a36fc3a2,0.802077070576662,4459,1
6a2ed0e6c,0.802077070576662,4457,3
1c6e8a5c1,0.802077070576662,4443,6
0a7c079ff,0.802077070576662,4450,7
0f196b049,0.802077070576662,4459,1
077c3511c,0.802077070576662,4456,4
6b725e99b,0.802077070576662,4455,4
9aa14041f,0.802077070576662,4454,6
2c5819699,0.802077070576662,4456,4
343fd2b6e,0.802077070576662,4455,5
be3b11d9b,0.802077070576662,4445,9
70d96c477,0.802077070576662,4456,4
09a65c3a5,0.802077070576662,4426,21
34cc56e83,0.802077070576662,4459,1
22c3db28b,0.802077070576662,4457,3
640a36efb,0.802077070576662,4432,14
24a233e8f,0.802077070576662,4459,1
9ea98e87e,0.802077070576662,4458,2
74f15ad1c,0.802077070576662,4450,10
7b922ea8b,0.802077070576662,4433,26
a2d1008bb,0.802077070576662,4428,21
754c502dd,0.802077070576662,4459,1
9450dfed2,0.802077070576662,4441,12
540208409,0.802077070576662,4454,6
801c6dc8e,0.802077070576662,4459,1
5c78454d2,0.802077070576662,4444,15
a04f3e320,0.802077070576662,4458,2
a28ac1049,0.802077070576662,4459,1
ecd359300,0.802077070576662,4456,4
0022de2b3,0.802077070576662,4458,2
3fa6c395f,0.802077070576662,4433,16
92f32943a,0.802077070576662,4445,15
e9e212c6c,0.802077070576662,4455,5
30d63d3e4,0.802077070576662,4454,4
212226b7b,0.8020772453332661,4401,23
2fbc7a055,0.8020773605872223,4452,8
0aea1fd67,0.8020775386711103,4295,110
46b02f955,0.8020777124652094,4436,13
207021f50,0.8020783107323259,4440,16
b0e2acd8e,0.8020783561325417,4420,26
e49fea26e,0.8020784158298435,4407,23
ffd50f0bf,0.8020792001242937,4369,69
7af2b8f44,0.8020794436694131,4437,17
a7ac690a8,0.8020797675275737,3985,234
31e434a58,0.802079883425515,4436,22
0933930b4,0.8020799047762447,4446,7
94ac25570,0.8020803195876426,4452,8
d92ea0b2a,0.8020810596264976,4382,62
6495d8c77,0.8020810826560473,4310,108
175795887,0.80208123260662,4437,23
a5565ec7d,0.8020828704983675,4423,25
9622663e9,0.8020829524526965,4456,4
b14d5014b,0.8020829691667271,4372,43
26b2adb65,0.8020830069155502,4446,9
fac54bd7e,0.8020833565958211,4428,20
0fb0d19af,0.8020834542181201,4384,40
f32763afc,0.8020835598290047,4361,71
12d3a67b0,0.8020838016860983,4422,21
3ce93a21b,0.8020838542043793,4126,222
df2388808,0.8020842969138322,4438,4
58057e2b0,0.8020844922288066,4450,8
275c5ddfa,0.8020844922288066,4458,2
c377b9acf,0.8020844922288066,4457,3
f34f48706,0.8020844922288066,4425,19
210f2139a,0.8020844922288066,4458,2
0ba2922a3,0.8020844922288066,4457,3
82953c4cd,0.8020844922288066,4457,3
ff1551a48,0.8020844922288066,4453,7
039b8bbc6,0.8020846214627743,4441,19
d24a55c98,0.8020848390796876,4418,37
a06b69c08,0.8020851314522905,4451,9
17e2a7989,0.8020851685217325,4435,20
f1eeb56ae,0.8020854346486345,4384,63
d966ac62c,0.802085687907364,4380,40
d62e18fa0,0.8020857289156387,4455,4
86ffb104c,0.8020862629807889,4378,38
8e7a80f64,0.8020866494022638,4444,15
40ad014d1,0.802086654526835,4458,2
8f21c5b89,0.8020866632197129,4378,65
aebe1ea16,0.8020868328670777,4350,87
5680531f3,0.8020870740860722,4423,32
9161061c9,0.8020871300823535,4363,65
05c276b21,0.8020871967291432,4389,38
2e84e09c5,0.8020874716015043,4458,2
5c4bc83b6,0.8020874716015043,4457,3
99258443a,0.8020874716015043,4458,2
0ce078942,0.8020881980094776,4456,4
7196ddee8,0.8020881980094776,4458,2
37a9ea8c6,0.8020881980094776,4453,4
e33cc4561,0.8020882314664046,4458,2
1520de553,0.8020882762959838,4263,115
98c05b5b4,0.8020883960920957,4446,14
50ad55eff,0.8020886684816508,4455,4
bd550871c,0.8020893117396353,4325,47
89a2d70f9,0.8020894256934955,4455,5
aeb3a6ccf,0.8020899916441266,4316,59
3c2f0f2c5,0.8020901184927176,4436,21
ed5af35f0,0.8020904642269666,4362,67
03bfe48b2,0.8020905447178178,4306,56
374b83757,0.8020908302922967,4327,78
807c7f49d,0.8020912153093345,4422,23
7fc39583c,0.8020913392729341,4440,7
4e98771c9,0.8020914311647607,4433,26
860a95ef6,0.8020920601608168,4379,21
5995250df,0.802092086136218,4445,3
904907a8f,0.8020923217313438,4391,28
1de4d7d62,0.8020924024433761,3976,183
1996a153f,0.8020924367835406,4382,45
51ee03895,0.802093056603339,4365,69
1ce5f7bde,0.8020931541840738,4433,21
9a179ed71,0.8020931587341227,4362,65
e1d6a5347,0.8020932009110275,4367,55
9a8252844,0.8020933412696656,4455,5
ab7534e84,0.802093769838716,4417,26
d3a6362c5,0.8020938813219587,4367,29
67a590e8a,0.8020941800518022,4452,7
603e85eb7,0.8020943045024813,4455,5
42088cf50,0.8020954404059977,4362,43
d168174c7,0.8020956443012542,4369,58
ac5260727,0.8020956696100592,4396,53
066566b35,0.8020959512564361,4421,34
5fad07863,0.8020960821850351,4359,71
57b902085,0.802096746412222,4420,32
e1121cd3e,0.8020968558922271,4454,5
2a83c3267,0.8020969691558035,4420,25
4c53b206e,0.8020978204862519,3975,190
3eac9a76e,0.8020978400764045,4376,44
b6946d764,0.8020982096105531,4433,9
40b0f918f,0.802098256427783,4456,4
b4c2843b9,0.8020986291931322,4432,25
0b2e88d2d,0.8020987841359133,4447,13
b794c5b62,0.8020990731320711,4440,18
4563c7ee5,0.8020994023243293,4454,5
652142369,0.8020994673121584,4370,34
9c740daca,0.8020998097167692,4456,4
b5a25e7c9,0.8020998288461234,4397,35
b7ce8464e,0.8020998893497675,4430,20
2fc5bfa65,0.8020999407115407,4330,85
d279be266,0.8020999965701727,4425,32
32b64ff51,0.8021000591422645,4447,10
44146018f,0.8021002523467352,4418,18
6fec5a793,0.8021021709484657,4433,25
ca45bdef0,0.8021023488097,4403,50
4d1f9e4d7,0.8021025265192637,4368,55
f8b0c7834,0.8021026547637313,4438,21
e2e6f1d23,0.8021026976250776,4360,49
c8fb3c2d8,0.8021027573159331,4293,63
d833db6e1,0.8021028669879162,4422,8
5f7942448,0.8021032144562449,4430,26
a48a740ef,0.8021034438273673,4425,30
22b3a9853,0.8021035714225488,4442,14
6dcd9e752,0.8021036290483639,4314,104
18e3e1563,0.8021040817713024,4429,26
3f931e2b5,0.8021052964143012,4417,39
6c05550b8,0.802105397498188,4250,117
590b24ab1,0.8021054585466091,4324,95
95837bbfb,0.8021057952129511,4436,24
e7913a5ce,0.8021061079763615,4437,19
82e9efdd8,0.802106256803838,4426,33
98d0d2971,0.8021065522870201,4318,64
7469da4e7,0.8021066293683691,4451,8
1fd0a1f2a,0.8021069798928199,4037,167
c7fd9abc6,0.802107327623999,4375,62
ef6e31d6b,0.8021073476934318,4453,7
61483a9da,0.8021074485335541,4337,68
60e45b5ee,0.8021074776795741,4359,83
b6e38a517,0.8021074831697212,4373,49
e926d89d3,0.8021075877038343,4444,16
9d4428628,0.8021080545629147,4177,168
8f940cb1b,0.8021081225028662,4286,93
75b846f12,0.8021085521294629,4433,26
46e10e042,0.8021086676528084,4439,17
9397535c7,0.8021092444147441,4441,17
fa9d6b9e5,0.8021092798740216,4334,67
edc919c58,0.8021094061796044,4439,19
4a20b79b4,0.8021098131593523,4442,8
d7f1f9e52,0.8021098299863436,4425,32
0f5fb7fe7,0.8021104249564817,4430,28
e84eed5ae,0.8021104598293965,4394,47
0d5215715,0.8021105871948675,4134,215
5a86cabd0,0.8021105952041391,4433,27
42451bcbf,0.8021109430521144,4428,32
b95a93172,0.8021110830564013,4447,13
95bbebdd4,0.8021112115451514,4392,33
ae72cba0a,0.8021113747349597,4256,103
2c339d4f2,0.8021114706400272,4152,96
23c30648e,0.8021115185498682,4455,5
8afae1db8,0.8021120067782794,4415,17
df221f22b,0.8021126220189663,4452,8
773c101b5,0.8021132032352544,4423,14
e82967f3f,0.8021132619790662,4441,18
f8a3bb673,0.8021133175430497,4421,21
53bba91b7,0.8021137094555831,4421,37
49e68fdb9,0.8021138604030922,4338,75
7bddf55e1,0.8021141067144547,4367,72
9dc52515a,0.8021143048530891,4455,5
63688d3df,0.8021143339733366,4418,20
c83d6b24d,0.8021143742428222,4298,71
abacb53a3,0.8021150139680253,4456,4
9616802bb,0.8021151628911217,4420,30
27c5d13c9,0.802115271257458,4412,37
5dfd0ef29,0.8021153942428317,4417,38
e92c373a6,0.8021155267608303,4432,28
0dfd57950,0.8021157460965149,4443,11
a20b1603b,0.8021157853093379,4383,55
e23508558,0.8021161436159028,4367,73
6879db4be,0.8021168836728909,4336,64
bdadd6c34,0.8021168880602862,4422,18
3d655b0ed,0.802117088085282,4303,85
281c556a6,0.8021171501259374,4421,27
fc0e5130b,0.8021172745966219,4451,9
d9dc805dd,0.8021175114992114,4434,20
4788578fd,0.8021182002551203,4457,3
52695ed4a,0.8021182631422972,4428,29
c65ab9cb9,0.8021185910029262,4424,31
99cc87fd7,0.8021198348614907,3975,180
6a0b386ac,0.8021199480776038,4367,51
155f1b1e5,0.8021199990284367,4432,22
50603ae3d,0.8021204130007535,4315,94
5878b703c,0.8021206347243921,4321,76
f6c9661fc,0.8021207864904041,4217,86
5860d7fa9,0.8021209089021515,4375,50
d6be59f6a,0.8021214747343968,4424,35
206ba1242,0.8021217834084332,4353,82
cf3841208,0.8021221089022498,4358,86
fe3fe2667,0.8021221323065761,4343,58
70f4f1129,0.802122657852171,4360,72
9aa27017e,0.8021227524397561,3905,158
32a0342e2,0.8021228827129809,4347,73
f423cf205,0.8021229088506316,4164,93
f81c2f1dd,0.8021230547870934,4286,66
3475c6ad7,0.802123721938292,4431,24
d14ac08a8,0.8021240263208185,4231,111
b4e462a2f,0.8021241652121346,4456,4
238af49a8,0.8021249429289192,4458,2
950b9cf2d,0.8021250565904636,4402,21
4f0d3819a,0.8021251773773868,4422,36
ef38209dc,0.8021256857420898,4425,27
5e62457b7,0.8021259268592966,4373,81
ba499c6d9,0.8021259329309397,4302,95
ce724eda8,0.8021260505941294,4453,7
36a131c2c,0.8021266812721356,4454,6
1e403019b,0.8021267967493314,4368,60
3e4a6796d,0.8021268601528313,4365,67
665493ecc,0.8021276821207385,4410,29
8516b48f5,0.802128562526791,4423,32
d1e4fdebb,0.8021287778881654,4449,10
7344de401,0.8021295455957136,4309,81
1c047a8ce,0.8021296965181024,4297,123
bb9aefe00,0.8021303321143257,4427,31
67b44278a,0.8021303882744892,4416,16
faf7285a1,0.8021311612821945,4394,52
ef10260e3,0.8021312391560547,4454,6
4ad6d935d,0.8021315461398021,4453,7
2193fe798,0.8021318404494738,4425,25
c2d200f0e,0.8021319027136584,4363,36
f4393161a,0.8021324888850538,4438,17
f115e74c0,0.8021336495638024,4235,121
8909b68e1,0.802134463529613,4347,46
08448215c,0.8021344819400762,4450,8
3f07a4581,0.8021345463165239,4255,111
76d34bbee,0.8021347039262628,4336,85
f4e855860,0.8021351446187613,4414,40
e8abdb1f5,0.8021359370996297,4431,25
acc744336,0.8021368231506337,4420,34
c44348d76,0.802137169052539,4306,65
ac0493670,0.8021372694491749,4009,193
ec5fb550f,0.8021382943216636,4315,79
bf0195c11,0.8021383025946472,4370,38
c99902a93,0.8021383682975565,4363,37
2223c664d,0.8021387666001509,4436,20
4af2493b6,0.8021392652952924,4305,88
856856d94,0.8021393005469077,4109,233
a939664aa,0.802139942174072,4391,19
08d17e384,0.8021404469271677,4363,52
bab9866d9,0.8021406984167148,4452,8
03e726456,0.802142383325994,4360,37
25a2e8b49,0.8021424903470573,4411,39
006e72749,0.8021430556905575,4443,16
c40750aed,0.8021433559326789,4423,31
a60974604,0.8021433654050864,4313,100
a65b73c87,0.8021436376177749,4304,91
6beb0b35d,0.8021446790421068,4303,57
292471107,0.802144947142067,4433,23
2e00affd6,0.8021453443568162,4448,4
5747a79a9,0.8021457184776986,4368,50
7ab374cb1,0.8021457979447664,4429,25
da2a2f42d,0.8021461112127726,4246,130
c47fe5e84,0.8021465895439129,4368,58
db027dbaf,0.8021470055612169,4305,62
dd2fc27b0,0.8021477367579384,4433,25
806dfdd51,0.8021478252103669,4413,23
17a6e2978,0.8021480027885936,4433,27
879e1f51a,0.8021480071947755,4335,46
4a14d4e94,0.8021487541770278,4417,26
28dc3cc44,0.8021490734095167,4375,40
157c8b45f,0.8021491828333918,4419,28
a9099e3b6,0.8021497391368297,4452,8
ed0860a34,0.8021501741262786,4379,59
f8e5e7447,0.8021515014803898,4455,5
9fe78f046,0.8021515979097077,4425,35
b6ae5f5ca,0.8021525998301866,4418,34
532740e5d,0.8021530707471288,4413,24
236d276f3,0.8021532661672661,4440,19
4d9538272,0.8021541864014724,4355,75
b8374ee4b,0.8021547450687523,4456,4
2a9fed806,0.802154760610037,4304,98
e506de1e1,0.8021549579247219,4371,65
024480f48,0.8021558363347426,4452,8
9c720c580,0.8021566317178938,4419,28
e8f43b3ab,0.8021571903816682,4391,18
cfd255ee3,0.8021580501239371,4307,98
ea5ed6ff7,0.8021582253056175,4134,225
8dbd95b8d,0.8021582856019627,4435,22
ccba7a40b,0.8021583033599652,4442,10
026ca57fd,0.8021586834954639,4331,78
0c9516742,0.8021598963033556,4410,46
bfab69d22,0.8021601502559632,4453,7
5ef415428,0.802160320365016,4237,104
e2b4d4ef7,0.8021609283446441,4370,52
ea4887e6b,0.8021610242525591,4089,225
b39f565d4,0.8021614649794682,4457,3
1f79c78fc,0.8021618591895393,4453,7
a760e7f65,0.8021619544844747,4305,43
51c534b54,0.8021627143649228,4447,10
605728195,0.8021627391853301,4416,40
aafb4ec55,0.8021634004079122,4428,27
dc5a8f1d8,0.8021634924037454,4336,56
4ec3bfda8,0.8021634960412941,4301,114
eecf06d47,0.8021635177844453,4437,12
493466e96,0.8021639851938094,4419,24
2747680a8,0.8021641220154392,4444,14
ebbd8432c,0.8021645660229793,4429,26
944e05d50,0.8021648002207559,4321,121
a0fe4bb10,0.8021655829872716,4423,29
6f0248fcb,0.8021660944776077,4457,3
22501b58e,0.8021666898041895,4110,158
b78487210,0.8021673656696716,4418,28
64406f348,0.8021674825642988,4250,94
dbb9a63fa,0.802167834409428,4391,22
5c79d86bc,0.8021678695591036,4443,9
8b596c673,0.8021678695591036,4454,6
523ba9c40,0.802167923040195,4453,7
fd206ec4d,0.8021685492167832,4378,43
1aeed6f70,0.8021690091627816,4454,6
9847e14d8,0.802169409080175,4335,93
0cb171797,0.8021699746579455,4431,23
c2d94313f,0.8021701089064469,4427,17
50a0d7f71,0.8021702764090248,4317,78
08af3dd45,0.8021706934929569,4355,57
433d408b2,0.8021709431862125,4446,13
3c649dad8,0.8021712496140248,4434,23
8045561f7,0.8021723457587914,4410,19
1614f0f84,0.8021727829910852,4428,28
0824edecb,0.802173088597192,4351,87
77f5250e3,0.802173188068855,4414,17
fb6da0420,0.8021733032438659,4383,56
7f8027faf,0.8021733043991293,4359,37
4fe67672e,0.8021738931248953,4387,25
be4729cb7,0.8021742538185379,4112,214
f3250c691,0.8021751006536144,4416,34
94072d7a3,0.8021751263132677,3993,227
b728093e6,0.8021752655000697,4426,29
41fb39de4,0.8021753791731225,4425,33
df5f5272a,0.8021760647286835,4384,21
de66047b0,0.8021761548720825,4313,46
0829b92a4,0.8021762861846359,4405,27
b287947cc,0.8021763805630137,4429,30
e8b513e29,0.8021764383226693,4290,100
79911bfa5,0.8021766176565536,4454,6
fd5c6c5aa,0.8021766564624571,4415,16
82c9b4fcd,0.802177265064553,4327,56
4569d5378,0.8021772928386515,4370,72
94efcb8df,0.8021778816979003,4434,21
7cb53a29a,0.8021781719891417,4424,23
f642213a6,0.8021786058397395,4195,101
8c564ae48,0.8021787094135618,4360,67
b0d770462,0.8021789568363514,4422,28
2e768f672,0.8021792642090511,4434,20
a6fbe0987,0.8021794013375003,4342,68
93c1eecb4,0.8021796659868565,4374,47
92e056c5c,0.8021799088608873,4422,31
39d765b49,0.8021799651621222,4402,45
df8466d2a,0.802180059886026,4453,7
78edb3f13,0.8021802792307738,4310,115
e66856e20,0.8021804019485997,4438,21
5adfe7419,0.8021814935617114,4438,17
9539d34c8,0.8021826646414253,4410,47
ecdc88e4b,0.8021826688683257,4370,38
b14026520,0.8021830746589487,4188,175
d88a3a563,0.8021831075213027,4453,7
2c76aca6a,0.8021832853132624,4440,19
ca58e6370,0.8021833494827177,4350,87
7792cebe0,0.8021842293574544,4396,24
2087ed398,0.8021847722991093,4422,31
108fe14ef,0.8021847821183238,4436,23
3072d6ac4,0.8021856554985127,4446,12
4480c1096,0.8021856594182155,4453,7
37c0a4deb,0.8021863096867894,4291,121
e7eb9a66b,0.8021864200523452,4376,36
3fdef7fe4,0.8021864218948964,4440,17
72e970835,0.802186715596623,4430,21
ccd9fc164,0.8021876221903721,4267,80
e0b968d7b,0.8021883890061933,4377,67
849c542c3,0.8021888460906842,4428,31
4377d117c,0.8021889770206826,4454,6
46b9587b7,0.8021892861823905,4453,7
0b2db6e56,0.8021894824763414,4451,8
6186ea570,0.8021897814565402,4415,41
45b68f38e,0.8021899176712498,4452,7
001476ffa,0.802189958743329,4273,123
69e1143e2,0.8021901599708735,4436,19
4a9d3240b,0.8021901875554004,4457,3
55e30b08f,0.8021903018324912,4421,37
cbf34125e,0.8021903766353474,4455,5
c75604498,0.8021910196226338,4434,22
b3dbb1222,0.8021924718426519,4415,34
2a6e64bb9,0.8021927201387905,4241,112
caa272114,0.8021929946420293,4455,5
6a055c4fb,0.8021930391844514,4364,63
a7bbfdace,0.8021936828238352,4430,21
e838549ac,0.8021942300437624,4436,22
2b85882ad,0.8021949424985672,4178,130
572a7f60f,0.8021951849104973,4453,7
1d79bc053,0.8021961209279056,4418,21
49ebf51c6,0.8021963149599584,4434,24
da0c7bb85,0.8021966145038748,4453,7
e5a8e9154,0.8021972093657304,4174,134
0892b3439,0.8021972865387634,4356,74
0a4e510ee,0.8021986862010037,4352,49
46ba3a162,0.8021990085846924,4425,32
9c3f5714f,0.8021992788546585,4425,29
a61ce65a2,0.8021997781007556,4433,21
a8885cde4,0.8021998957582046,4447,10
52b08fd22,0.802200625792359,4435,7
49db469f5,0.8022009094811934,4370,39
038cca913,0.8022009739597402,4310,84
338f04484,0.8022013897809983,4447,11
e9c45d66f,0.8022037580583025,4371,64
4f0b30912,0.802203852495217,4421,34
9653c119c,0.8022039309029974,4322,82
cc5570957,0.8022047049697382,4419,35
b904b8345,0.8022048723946511,4386,52
b33e83cdc,0.8022053082396534,4346,88
0738fe5ff,0.8022055112990126,4369,55
810a254cf,0.8022058454839871,4434,24
2c0babb55,0.8022059167272683,4181,110
2cdaafb1a,0.8022061194151243,4425,21
c96615af4,0.8022062370392179,4436,19
b0dedf365,0.8022062646013043,4455,4
e1e8947d8,0.802206824823259,4209,110
ce549c005,0.8022075645554952,4456,4
28a5ad41a,0.8022077774690517,4290,123
69d8b4020,0.802208934763717,4444,6
3ecc09859,0.8022091506446427,4168,103
a79c71dc0,0.8022094757854296,4437,17
a320c9747,0.8022096801568775,4403,23
c036f4785,0.8022101053470458,4438,12
1a9b9e2fe,0.8022102042126006,4424,30
82ba7a053,0.8022102250888836,4371,56
c3825b569,0.8022108617766678,4332,105
b95be4138,0.8022113048134951,4355,67
798a8e92e,0.8022119301449084,4400,43
d4029c010,0.8022124440920129,4344,71
3696a15a7,0.8022127965129782,4369,55
afb6b8217,0.8022132179509823,3991,185
a76ad8513,0.8022141467028936,4366,53
69e8244a3,0.8022142956156499,4456,3
8d4b52f9a,0.8022151913858909,4377,62
13bfe432c,0.802215674157056,4447,11
6d82c5c16,0.8022158130779774,4456,3
2d3296db7,0.8022162240092723,4240,127
4052a9419,0.8022171116930478,4364,57
ffa6b80e2,0.8022178091690374,4169,201
05cc08c11,0.8022178499491849,4300,114
d0af0fbd3,0.802217915858265,4451,9
86ac4926a,0.802221320305934,4457,3
a98f8a4ca,0.8022213377750813,4425,27
25e2bcb45,0.8022213944120233,4380,63
3cea34020,0.8022214766276218,3994,195
26e2c24e3,0.8022216407433723,4454,5
48aa6d627,0.8022225493568422,4436,21
9c6bf2983,0.8022226430263333,4357,50
dee882846,0.8022230164152881,4433,18
6d2ece683,0.8022232085191886,4106,210
75d240f7b,0.8022234267575542,4359,69
eda856f5f,0.8022242566895359,4383,50
1b1a893f5,0.8022242899225819,4367,69
82ce5b08f,0.8022246351432856,4457,3
4810efa27,0.8022249990593743,4444,15
314396b31,0.8022250037105961,4154,95
a498f253f,0.8022255171618324,4327,111
37c10d610,0.8022256140315118,4243,108
3ce1dedc9,0.8022257055883336,4446,13
875ad1c4a,0.8022267799086842,4392,25
3974799dd,0.802227984656717,4433,25
193b90919,0.8022285054134349,4257,127
56a21fe66,0.8022292193687888,4342,89
c2cfc2003,0.8022298031321554,4427,30
87e9b19f9,0.8022301454010135,4451,8
b88568883,0.8022308845538338,4431,21
6cd2424c4,0.8022311521178415,4369,53
e0df7616e,0.8022326859044685,4417,27
53c8cde8a,0.8022326944160137,4424,26
7c482420c,0.8022328547845323,4454,5
42b795e64,0.8022328711457746,4433,22
e26149c9e,0.8022329652842657,4427,31
